objectID,title,artistDisplayName,artistNationality,objectDate,objectBeginDate,objectEndDate,department,classification,medium,repository,objectURL,period,clean_title
261083,[Henry Geldzhaler in the Galleries with Visitors],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261083,1951-2000,henry geldzhaler in the galleries with visitors
261090,[Henry Geldzhaler and Visitors],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261090,1951-2000,henry geldzhaler and visitors
261097,"[Virgil Thomson, Leonard Bernstein, Walter Piston, William Schuman, and Aaron Copland]",Bruce Davidson,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261097,1951-2000,virgil thomson leonard bernstein walter piston william schuman and aaron copland
261099,"[Leonard Bernstein, Walter Piston, Aaron Copland, William Schuman]",Bruce Davidson,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261099,1951-2000,leonard bernstein walter piston aaron copland william schuman
261102,[Henry Geldzhaler in Gallery at the Metropolitan Museum of Art],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261102,1951-2000,henry geldzhaler in gallery at the metropolitan museum of art
261108,Mario and Elisa,Milton Rogovin,American,1973,1973,1973,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261108,1951-2000,mario and elisa
261109,[Hand and Lock],Shedrich Williames,American,1973,1973,1973,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261109,1951-2000,hand and lock
261110,[Still-life of Wall Decoration],Shedrich Williames,American,1973,1973,1973,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261110,1951-2000,still life of wall decoration
261111,[Female Nude],Shedrich Williames,American,1971,1971,1971,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261111,1951-2000,female nude
261112,[Shell with Eggs],Shedrich Williames,American,1973,1973,1973,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261112,1951-2000,shell with eggs
261113,"Boy with a straw hat waiting to march in a pro-war parade, N.Y.C.",Diane Arbus,American,1967,1967,1967,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261113,1951-2000,boy with a straw hat waiting to march in a pro war parade n y c
261121,Ralph Eugene Meatyard,Ralph Eugene Meatyard,American,1970s,1970,1979,Photographs,Portfolios,Gelatin silver prints,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261121,1951-2000,ralph eugene meatyard
261133,American Surfaces,Stephen Shore,American,March 1972 – February 1973,1972,1973,Photographs,Photographs,Chromogenic prints,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261133,1951-2000,american surfaces
261135,Maggie Wells,Judy Dater,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261135,1951-2000,maggie wells
261136,"Dead Bird, Stinson Beach",Judy Dater,American,1973,1973,1973,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261136,1951-2000,dead bird stinson beach
261137,[Woman in Striped Dress Against Wall],Marcia Resnick,American,ca. 1973,1971,1975,Photographs,Photographs,Gelatin silver print with applied color,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261137,1951-2000,woman in striped dress against wall
261140,"Selected Photographers, 1970 and 1971",David Freund,American,1970s,1970,1979,Photographs,Portfolios,Gelatin silver prints,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261140,1951-2000,selected photographers and
261142,[Statue with Clasped Hands],Melissa Shook,American,1973,1973,1973,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261142,1951-2000,statue with clasped hands
261143,[Girl in Clogs with Plants],Melissa Shook,American,1973,1973,1973,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261143,1951-2000,girl in clogs with plants
261144,Man Ray in His Studio,Ed Willis Barnett,American,1970s,1970,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261144,1951-2000,man ray in his studio
261145,Man Ray,Ed Willis Barnett,American,1970s,1970,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261145,1951-2000,man ray
261146,Chàteau de Laussel,Ed Willis Barnett,American,1970s,1970,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261146,1951-2000,ch teau de laussel
261147,Snow White,Ed Willis Barnett,American,1970s,1970,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261147,1951-2000,snow white
261148,Untitled,Frederick Floyd,American,1974,1974,1974,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261148,1951-2000,untitled
261168,[Hatted Man Lying On His Side],Harry Lapow,American,1950s–70s,1950,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261168,1951-2000,hatted man lying on his side
261169,[Boy in Printed Trunks on Stomach On Sand],Harry Lapow,American,1950s–70s,1950,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261169,1951-2000,boy in printed trunks on stomach on sand
261170,[Tatooed Man on Spread],Harry Lapow,American,1950s–70s,1950,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261170,1951-2000,tatooed man on spread
261171,[Woman Buried in Sand],Harry Lapow,American,1950s–70s,1950,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261171,1951-2000,woman buried in sand
261172,[Torso of Man with Towel on Head],Harry Lapow,American,1950s–70s,1950,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261172,1951-2000,torso of man with towel on head
261173,[Children Seen Above Man's Back],Harry Lapow,American,1950s–70s,1950,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261173,1951-2000,children seen above man s back
261174,[Woman in Hat and Goggles],Harry Lapow,American,1950s–70s,1950,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261174,1951-2000,woman in hat and goggles
261179,Ancient Bridge - Mende,Ed Willis Barnett,American,1970s,1970,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261179,1951-2000,ancient bridge mende
261195,[Renovations at the Metropolitan Museum as seen from the roof],Ansel Easton Adams,American,1974,1974,1974,Photographs,Photographs,Instant diffusion transfer print (Polaroid),"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261195,1951-2000,renovations at the metropolitan museum as seen from the roof
261202,[Renovations at the Metropolitan Museum as seen from the root],Ansel Easton Adams,American,1974,1974,1974,Photographs,Photographs,Instant diffusion transfer print (Polaroid),"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261202,1951-2000,renovations at the metropolitan museum as seen from the root
261209,Walker Evans,Sidney Waintrob,American,1970–74,1970,1974,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261209,1951-2000,walker evans
261247,"Untitled, 72 North Union Street, Rochester, New York",Minor White,American,1956,1956,1956,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261247,1951-2000,untitled north union street rochester new york
261256,[Baby with Fly on Forehead],Rosalind Fox Solomon,American,1975,1975,1975,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261256,1951-2000,baby with fly on forehead
261257,Doll Head II,Rosalind Fox Solomon,American,1975,1975,1975,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261257,1951-2000,doll head ii
261258,Mr. and Mrs. Buddy Bogarth,Rosalind Fox Solomon,American,ca. 1975,1973,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261258,1951-2000,mr and mrs buddy bogarth
265069,"Albuquerque Six Drive-In, New Mexico",David Stephenson,American,1979,1979,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265069,1951-2000,albuquerque six drive in new mexico
265070,"Embudo Canyon Dam, New Mexico",David Stephenson,American,1980,1980,1980,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265070,1951-2000,embudo canyon dam new mexico
265071,"I-70 Near Denver, Colorado",David Stephenson,American,1980,1980,1980,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265071,1951-2000,i near denver colorado
265072,"Stanislaus River, California",David Stephenson,American,1981,1981,1981,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265072,1951-2000,stanislaus river california
265073,"[Close-up Portrait of Man on Street, New York City]",Leon Levinstein,American,1950s,1950,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265073,1951-2000,close up portrait of man on street new york city
265077,Pat Sabatine's Eighth Birthday Party,Larry Fink,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265077,1951-2000,pat sabatine s eighth birthday party
265078,First Communion,Larry Fink,American,1961,1961,1961,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265078,1951-2000,first communion
265079,"Hungarian Debutante Ball, New York City",Larry Fink,American,1978,1978,1978,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265079,1951-2000,hungarian debutante ball new york city
265080,Zuma #25,John Divola,American,"1978, printed 1982",1978,1978,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265080,1951-2000,zuma
265081,Zuma #3,John Divola,American,"1977, printed 1982",1977,1977,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265081,1951-2000,zuma
265082,"Coventry, Rhode Island",Richard Benson,American,1986,1986,1986,Photographs,Photographs,Photo-offset lithograph,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265082,1951-2000,coventry rhode island
265087,Untitled (6),Diane Arbus,American,1970–71,1970,1971,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265087,1951-2000,untitled
265088,[Boy in Doorway],Ralph Eugene Meatyard,American,1960,1960,1960,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265088,1951-2000,boy in doorway
262016,"Storm, Pond, Cow",George Krause,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262016,1951-2000,storm pond cow
